gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PLXNA1	1329.33610945932	-0.0945392042423731	0.0522385562425047	-1.80975811858538	0.0703333053299408	0.0895655573953674
RP11-768B22.2	54.774247007454	-0.321389167512147	0.177618344543793	-1.80951605197173	0.0703708686639023	0.0896080770667449
PACS1	398.43674096477	0.152704110131064	0.0843969718531623	1.80936143820324	0.070394869881313	0.0896333231410894
SOX8	17.9119870430066	-0.42778358534857	0.236502573703811	-1.80863422088016	0.0705078483759867	0.0897718536818918
JARID2	1311.50578878193	-0.0992776990685037	0.054896167417917	-1.80846336030208	0.0705344143753088	0.0898003523823463
C1orf35	248.651879795494	0.10052661660636	0.0556080964852268	1.80777663453671	0.0706412717250393	0.0899310639625753
KB-1742H10.3	8.31141147567549	-0.318757576860483	0.176410517385107	-1.80671117906616	0.0708073237501942	0.0901371143547535
PRMT7	320.809959616839	0.114987109434772	0.0636523950009589	1.80649104890354	0.0708416710662047	0.0901754912913761
RP4-631H13.6	20.3018980757263	-0.32102342317306	0.177699397779417	-1.80594417492081	0.0709270599598812	0.0902788314625416
GBAS	642.239495172167	0.104450017463702	0.0578565987601939	1.80532268168794	0.0710242023331012	0.0903971187982777
INPP5E	160.64043628917	0.137207851041359	0.0760312281257187	1.80461519175686	0.0711349191409826	0.0905326681509132
RP11-697H9.2	11.5010309465063	-0.283948721581968	0.157355170674423	-1.80399403695756	0.0712322417608827	0.0906511558010902
RP11-37C7.3	7.7179792287798	-0.344923751512171	0.191121703199636	-1.80380406460964	0.0712620284399472	0.0906836873082347
MIR554	6.92747674779003	-0.42406202954806	0.235195015772626	-1.8028857840523	0.0714061540527378	0.0908617070506298
HIGD2A	269.304022625769	0.121595677869594	0.0674597282086709	1.80250886308295	0.0714653815180612	0.0909316823215348
LPAR5	137.166144169845	0.147511758393173	0.0818401597933324	1.80245357423877	0.0714740727138182	0.0909373513744792
HERC2P4	15.5621359904836	0.567213581348323	0.314432192650788	1.80240641293549	0.0714814869756289	0.0909413951928757
HIPK3	5514.79107387387	0.081948673273286	0.0454708750931223	1.80222362838858	0.0715102286188253	0.09097257040872
CABYR	20.3621172168511	-0.255276124026025	0.141654024114489	-1.80209949123196	0.0715297537528727	0.0909920177354047
MIR4292	6.73533043991212	0.360749165403851	0.200297643367228	1.80166346390682	0.0715983697120857	0.0910739068224177
SLC9A5	18.8848997114629	-0.295643543907557	0.16413544363196	-1.80113485574425	0.0716816270818723	0.0911744091368396
RP4-604K5.3	7.78744328719911	-0.393276246792651	0.218467498955053	-1.8003060941001	0.0718123191836692	0.0913352298906513
CHRNE	42.0409672134469	-0.390145344891417	0.216737194584885	-1.79973012346668	0.0719032621674314	0.0914454792650071
SNORA23	333.835784195394	-0.308349865637497	0.17138124301384	-1.79928661000557	0.0719733550767536	0.0915292003401743
SMOC2	224.31312245883	-0.228694971596073	0.127167823786684	-1.79841276625451	0.0721116211925263	0.0916996028775897
XXbac-B444P24.13	10.6234421937933	-0.342462077938681	0.19043566107054	-1.79822807288599	0.0721408725934481	0.0917313666020337
AGO2	2323.96169915656	-0.099237604652667	0.0551901778069965	-1.79810169073082	0.0721608943692645	0.0917513912474824
SLC38A10	598.830459305225	0.104180037203902	0.0579569775790308	1.7975472988253	0.0722487762867171	0.0918576914662756
ASB8	538.320646856702	-0.0721126608782925	0.0401232220321066	-1.79727742635987	0.0722915880347071	0.0919066799027137
PSG4	158.691620814061	0.498031073903878	0.277268676523893	1.79582992277389	0.0725215702487835	0.0921881456374643
GOLPH3	1305.87083267945	0.0808819389181705	0.0450384037052628	1.79584475882098	0.0725192100340505	0.0921881456374643
SDHAP1	220.428826352579	-0.194629763412118	0.10842101362259	-1.79510217453888	0.0726374223847255	0.0923299479678905
RP11-29G8.3	39.1095213874675	0.338078604413705	0.188364577002411	1.79474168157999	0.0726948662790465	0.0923974947690989
