pathway	pval	padj	log2err	ES	NES	size	leadingEdge	pathway_id	pathway_name
R-HSA-1428517 :: Aerobic respiration and respiratory electron transport	4.56570118802248e-21	3.06622879785089e-19	1.18665095279281	0.527971009078299	2.61913505093979	226	MAEA;NDUFB9;COX5A;VDAC1;PKM;GOT2;HIGD1A;LDHA;GOT1;CYC1;SCO2;COX7B;UQCRH;NDUFV1;UQCRQ;FOXRED1;IDH3A;CYCS;NDUFS6;NDUFA6;PGAM5;HSPA9;GID8;FH;NDUFAF2;MDH2;NDUFA10;IDH3B;COX6B1;SUCLG1;UQCRFS1;COX6A1;IDH2;UQCRC2;NDUFB10;COX6C;TIMM21;UQCRC1;SFXN4;COX7C;SDHB;OXA1L;COX8A;COX4I1;COX5B;NDUFB1;NDUFAB1;UQCR10;TIMMDC1;NDUFS3;NDUFB4;NDUFA1;NDUFB3;COX7A2;TRAP1;HCCS;ACO2;SLC25A13;NDUFS8;NDUFC1;PDHB;COA3;NDUFV3;NDUFA9;NDUFS5;LDHB;NDUFB11;SDHD;TACO1;MDH1;TMEM126A;LETM1;CS;NDUFB8;NDUFB2;UQCRHL;NDUFA8;DLAT;NDUFB7;DLD;UBA52;NDUFS2;NDUFA3;NDUFB6;ME1;NDUFA4;UQCRB;PC;SLC25A11;PDHA1;MT-CO2;NDUFS7;TMEM177;SDHAF3;BCS1L;NDUFAF4;RANBP9;FAHD1;NDUFAF6;SLC25A22;COX17;NDUFA2;ECSIT;SLC25A12;NDUFAF1;PDP1;ISCA1;LDHAL6B;SUCLA2;UQCR11;ME2;COX14;COQ10B;MT-ND6;LYRM4;FXN;NDUFA12;MT-ATP8;HSCB;ETFA;SDHC	R-HSA-1428517	Aerobic respiration and respiratory electron transport
R-HSA-611105 :: Respiratory electron transport	5.4942249211045e-21	3.34432536887571e-19	1.18665095279281	0.609117034850789	2.87746257931677	147	NDUFB9;COX5A;GOT2;HIGD1A;GOT1;CYC1;SCO2;COX7B;UQCRH;NDUFV1;UQCRQ;FOXRED1;CYCS;NDUFS6;NDUFA6;HSPA9;NDUFAF2;MDH2;NDUFA10;COX6B1;UQCRFS1;COX6A1;UQCRC2;NDUFB10;COX6C;TIMM21;UQCRC1;SFXN4;COX7C;SDHB;OXA1L;COX8A;COX4I1;COX5B;NDUFB1;NDUFAB1;UQCR10;TIMMDC1;NDUFS3;NDUFB4;NDUFA1;NDUFB3;COX7A2;TRAP1;HCCS;SLC25A13;NDUFS8;NDUFC1;COA3;NDUFV3;NDUFA9;NDUFS5;NDUFB11;SDHD;TACO1;MDH1;TMEM126A;LETM1;NDUFB8;NDUFB2;UQCRHL;NDUFA8;NDUFB7;NDUFS2;NDUFA3;NDUFB6;NDUFA4;UQCRB;SLC25A11;MT-CO2;NDUFS7;TMEM177;BCS1L;NDUFAF4;NDUFAF6;SLC25A22;COX17;NDUFA2;ECSIT;SLC25A12;NDUFAF1;UQCR11;COX14;COQ10B;MT-ND6;LYRM4;FXN;NDUFA12;HSCB;ETFA;SDHC	R-HSA-611105	Respiratory electron transport
R-HSA-162906 :: HIV Infection	5.50398375755407e-21	3.34432536887571e-19	1.18665095279281	0.54813160489245	2.69271729694816	209	AP2S1;PSMC4;PSMD11;SLC25A5;FURIN;PSMD2;PSMB5;PSMA7;PSMA3;CXCR4;PSMB3;PSMA4;PSMB6;PSMD1;POLR2L;PPIA;RCC1;PSMB2;PSMB1;PSMA5;PSMD6;NELFCD;RAN;TAF10;POLR2E;POLR2H;LCK;AP1S3;RAC1;PSMD13;RANGAP1;PSMC1;PSMC3;PSMC6;NUP210;PSMA1;PSMD3;POM121;NPM1;PSMD7;ADRM1;UBAP1;PSMD14;AP1B1;CD28;RANBP1;SEC13;AP2M1;NUP50;PSMD8;NUP88;PSMC5;TAF13;PSMD12;PSMB7;GTF2F1;CD247;CCR5;PSMB4;FEN1;SSRP1;HMGA1;KPNB1;APOBEC3G;XRCC6;VPS37B;RAE1;UBA52;POLR2G;LIG4;PSMC2;TAF11;TAF9;GTF2H1;ARF1;AP1M1;PSMA6;NDC1;DOCK2;PACS1;NELFE;SEH1L;XRCC5;XRCC4;NUP107;TAF2;MVB12A;CHMP2B;CDK7;NUP85;HLA-A;NCBP2;NUP188;AP1M2;AAAS;B2M;ELL;POLR2C;SUPT4H1;NUP205;RBX1;AP1G1;NUP155;NMT1;GTF2H3;GTF2E1;NUP37;POLR2J;GTF2A2;CHMP6;NUP62;NUP93;NUP160;CDK9;NUP98;POLR2B;ATP6V1H;BANF1;CHMP4B;CHMP2A	R-HSA-162906	HIV Infection
R-HSA-5368287 :: Mitochondrial translation	6.1026891477309e-21	3.53955970568392e-19	1.18665095279281	0.646149979814831	2.98366331045014	118	MRPS7;MRPS12;MRPS11;MTIF2;AURKAIP1;MRPS15;MRPL51;TUFM;MRPL37;MRPS16;MRPL10;GADD45GIP1;MRPL27;OXA1L;MRPL28;MRPL32;NDUFAB1;MRPL47;MRPL35;MRPS22;MRPL15;MRPL20;MRPL11;MRPL36;MRPL4;MRPS10;MIEF1;MRPL3;MRPL13;MTFMT;MRRF;MRPL21;MRPS5;MRPL52;MRPS2;MRPS6;MRPL16;MRPL17;DAP3;MRPL55;TSFM;MRPS34;MRPL41;MRPS21;MRPL14;MRPL54;MRPL18;CHCHD1;MRPL49;MRPS35;MRPS25;MT-CO2;MRPL23;MRPL12;MRPS26;MRPL57;MRPL2;MRPL39;MRPS23;MRPL46;MT-TP;MRPL22;MRPS18B;MRPS18A;MRPS9;MALSU1;MRPS33;ERAL1;MRPL19;MRPL1;MT-TV;GFM1;MT-ND6;MT-ATP8;MRPL48;MRPS31;MRPL45;MRPL34;MRPS27;MRPL24;MRPL43;MT-TM;MRPS17;MT-TS2;MRPL40	R-HSA-5368287	Mitochondrial translation
R-HSA-69052 :: Switching of origins to a post-replicative state	9.35313884864843e-21	5.18895876994583e-19	1.1778932614942	0.720011685729178	3.07866458231337	78	PSMC4;PSMD11;PSMD2;CCNE1;PSMB5;PSMA7;PSMA3;ANAPC7;PSMB3;PSMA4;PSMB6;PSMD1;PSMB2;PSMB1;PSMA5;CCNA2;CDC6;PSMD6;CUL1;ORC1;PSMD13;PSMC1;PSMC3;PSMC6;MCM5;PSMA1;UBE2E1;PSMD3;PSMD7;ADRM1;UBE2S;PSMD14;UBE2C;MCM2;MCM7;MCM4;UBE2D1;PSMD8;PSMC5;PSMD12;PSMB7;ORC6;FZR1;PSMB4;SKP2;MCM6;CCNE2;MCM3;CDT1;UBA52;ANAPC11;PSMC2;ANAPC5;PSMA6	R-HSA-69052	Switching of origins to a post-replicative state
R-HSA-69242 :: S Phase	1.19837109049744e-20	6.37133963114471e-19	1.1778932614942	0.600575366112907	2.83640782442796	149	PSMC4;TFDP1;PSMD11;PSMD2;GINS3;CCNE1;PSMB5;PSMA7;PSMA3;CDC25A;ANAPC7;CDC25B;PSMB3;PSMA4;PSMB6;PSMD1;PSMB2;PSMB1;PSMA5;CCNA2;CDC6;PSMD6;CUL1;CDC45;ORC1;PSMD13;PSMC1;PSMC3;PSMC6;E2F4;MCM5;POLE4;POLE2;PSMA1;UBE2E1;PSMD3;PSMD7;ADRM1;UBE2S;PSMD14;CDCA5;POLD2;UBE2C;POLE3;MCM2;PCNA;MCM7;MCM4;GINS1;UBE2D1;PSMD8;PSMC5;PSMD12;PSMB7;DNA2;AKT2;RFC2;ORC6;GINS4;RB1;GINS2;FZR1;MYC;PSMB4;FEN1;RFC4;RFC5;SKP2;MCM6;CCNE2;POLA2;MCM3;CDT1;UBA52;ANAPC11;PSMC2;ESCO2;CDKN1A;ANAPC5;PSMA6;LIN54;RPA3;RPA1;E2F1;POLD1;CDK7;CKS1B;PDS5A;RFC3;RAD21;CDC26;ANAPC1;RBX1;CDC23;MCM8;POLD3	R-HSA-69242	S Phase
R-HSA-174178 :: APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	6.38470591665018e-20	3.25875389985825e-18	1.15122052214226	0.762124846821549	3.1008240958204	60	PSMC4;PSMD11;PSMD2;PSMB5;PSMA7;PSMA3;ANAPC7;PSMB3;PSMA4;PSMB6;PSMD1;AURKA;PSMB2;PSMB1;PSMA5;PTTG1;PLK1;PSMD6;PSMD13;PSMC1;PSMC3;PSMC6;PSMA1;UBE2E1;CDC20;PSMD3;PSMD7;ADRM1;UBE2S;PSMD14;UBE2C;AURKB;UBE2D1;PSMD8;PSMC5;PSMD12;PSMB7;RB1;FZR1;PSMB4;SKP2;UBA52;ANAPC11;PSMC2;ANAPC5;PSMA6	R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1
R-HSA-68867 :: Assembly of the pre-replicative complex	8.27940467423096e-20	4.0632770631995e-18	1.15122052214226	0.723419888566851	3.04281694882315	72	PSMC4;PSMD11;PSMD2;PSMB5;PSMA7;PSMA3;ANAPC7;PSMB3;PSMA4;PSMB6;PSMD1;PSMB2;PSMB1;PSMA5;CDC6;PSMD6;ORC1;PSMD13;PSMC1;PSMC3;PSMC6;MCM5;PSMA1;UBE2E1;PSMD3;PSMD7;ADRM1;UBE2S;PSMD14;UBE2C;MCM2;MCM7;MCM4;UBE2D1;PSMD8;PSMC5;PSMD12;PSMB7;ORC6;FZR1;PSMB4;KPNB1;MCM6;MCM3;CDT1;UBA52;ANAPC11;PSMC2;ANAPC5;PSMA6	R-HSA-68867	Assembly of the pre-replicative complex
R-HSA-176408 :: Regulation of APC/C activators between G1/S and early anaphase	9.14152467891242e-20	4.16592338939009e-18	1.15122052214226	0.738770819330683	3.05763620362778	67	PSMC4;PSMD11;PSMD2;PSMB5;PSMA7;PSMA3;CCNB1;ANAPC7;PSMB3;PSMA4;PSMB6;PSMD1;PSMB2;PSMB1;PSMA5;CCNA2;PLK1;PSMD6;CUL1;PSMD13;PSMC1;PSMC3;PSMC6;PSMA1;UBE2E1;CDC20;CDK1;PSMD3;PSMD7;MAD2L1;ADRM1;UBE2S;PSMD14;UBE2C;UBE2D1;PSMD8;PSMC5;PSMD12;PSMB7;FZR1;PSMB4;BUB1B;UBA52;ANAPC11;PSMC2;FBXO5;ANAPC5;PSMA6	R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase
R-HSA-913531 :: Interferon Signaling	8.87892240621011e-20	4.16592338939009e-18	1.15122052214226	0.50171357443095	2.52836101811858	257	FURIN;EIF4A3;KPNA2;TUBA1C;EIF4G2;PTPN2;STAT3;TUBB6;EIF2S2;PTAFR;YBX1;SFN;EIF4E;TRIM10;PML;GBP6;SOCS3;IFITM1;IFITM3;MAPK3;IRF7;MID1;DUS2;TARBP2;TRIM25;SPHK1;UBE2L6;NUP210;OASL;UBE2E1;CDK1;IRF8;POM121;IFNGR1;GBP3;NPM1;GBP5;ILF2;OAS3;TRIM62;ISG20;IRF1;ICAM1;MX1;IFNG;UBE2N;SEC13;STAT1;GBP1;NUP50;IRF9;HSPA8;OAS2;NUP88;HSPA5;SOCS1;PSMB8;IFNGR2;TUBB2A;OAS1;TRIM14;PPP2CA;IFI27;GBP4;XAF1;TRIM22;PIM1;ILF3;IFIH1;IFIT3;IFI44;IFNAR2;KPNA3;GBP2;ACTB;KPNB1;FAAP100;EIF4E2;EIF2S1;RSAD2;IFI6;HERC5;USP18;RAE1;UBA52;PPP2R1B;HLA-B;FANCG;PPP2R1A;FANCA;ADAR;TRIM21;EIF4A1;NEDD4;ISG15;HLA-DQA1;NDC1;CIITA;HLA-E;STAT2;SEH1L;CHUK;FANCL;IFIT5;HLA-C;IFI44L;HLA-DRB1;PDE12;EIF4G1;NUP107;IFIT1;HLA-DPA1;ABCE1;NUP85;DHX9;HLA-A;MT2A;HLA-DPB1;NUP188;AAAS;TUBA4A;B2M;NUP205;IFI35;CASP1;TYK2;PLCG1;HLA-DRA;NUP155;TRIM26;TUBA1B;NUP37;PTPN11;FAAP24;MX2;IKBKB;NUP62;BST2;BECN1;IRF3;DNAJC3;NUP93;NUP160;EIF2S3;FCGR1A;TRIM38;FAAP20;NUP98;UBA7;PRKCD;RAF1;TRIM5;ACTG1;VCAM1;CD44;FANCB;SP100;NUP153	R-HSA-913531	Interferon Signaling
R-HSA-453274 :: Mitotic G2-G2/M phases	1.38388094711503e-19	6.08907616730613e-18	1.14219120216838	0.556581676225518	2.71106755696116	180	PSMC4;PSMD11;PSMD2;TUBG1;PSMB5;TUBA1C;PSMA7;PSMA3;MYBL2;TUBG2;CCNB1;CDC25A;TUBB6;CDC25B;FKBPL;PSMB3;PSMA4;E2F3;PSMB6;PSMD1;FOXM1;FBXW11;AURKA;PSMB2;PSMB1;PSMA5;CCNA2;PKMYT1;PLK1;PSMD6;CUL1;PSMD13;TICRR;CCNB2;PSMC1;PSMC3;PSMC6;TPX2;PSMA1;CDK1;PSMD3;PSMD7;ADRM1;BORA;PSMD14;DYNLL1;PSMD8;ACTR1A;PSMC5;HJURP;PSMD12;PSMB7;SSNA1;CKAP5;TUBB2A;HAUS1;DCTN2;PPP2CA;FZR1;YWHAE;PSMB4;NEK2;CENPF;YWHAG;MAPRE1;GTSE1;CEP131;CETN2;UBA52;PPP2R1B;CDC25C;PSMC2;PPP2R1A;CEP78;CDKN1A;TUBGCP2;LCMT1;HMMR;CSNK1E;CEP152;PSMA6;CEP164;PLK4;MZT2A;LIN54;E2F1;PPP2R2A;PPP1CB;CDK7;TUBGCP5;RAB8A;HAUS8;HAUS5	R-HSA-453274	Mitotic G2-G2/M phases
R-HSA-176814 :: Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	2.48419415104729e-19	1.05661057891212e-17	1.13308993200902	0.745871124882909	3.0661637021215	63	PSMC4;PSMD11;PSMD2;PSMB5;PSMA7;PSMA3;CCNB1;ANAPC7;PSMB3;PSMA4;PSMB6;PSMD1;PSMB2;PSMB1;PSMA5;PTTG1;CCNA2;PLK1;PSMD6;PSMD13;PSMC1;PSMC3;PSMC6;PSMA1;UBE2E1;CDC20;CDK1;PSMD3;PSMD7;MAD2L1;ADRM1;UBE2S;PSMD14;UBE2C;UBE2D1;PSMD8;PSMC5;PSMD12;PSMB7;PSMB4;NEK2;BUB1B;UBA52;ANAPC11;PSMC2;ANAPC5;PSMA6	R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins
R-HSA-9937383 :: Mitochondrial ribosome-associated quality control	6.72792544621343e-19	2.76930092560269e-17	1.12391496374483	0.662316095029341	2.9509823122899	95	MRPS7;MRPS12;MRPS11;AURKAIP1;MRPS15;MRPL51;MRPL37;MRPS16;MRPL10;GADD45GIP1;MRPL27;OXA1L;MRPL28;MRPL32;NDUFAB1;MRPL47;MRPL35;MRPS22;MRPL15;MRPL20;MRPL11;MRPL36;MRPL4;MRPS10;MIEF1;MRPL3;MRPL13;MRPL21;MRPS5;MRPL52;MRPS2;MRPS6;MRPL16;MRPL17;DAP3;MRPL55;MRPS34;MRPL41;MRPS21;MRPL14;MRPL54;MRPL18;CHCHD1;MRPL49;MRPS35;MRPS25;MRPL23;MRPL12;MRPS26;MRPL57;MRPL2;MRPL39;MRPS23;MRPL46;MT-TP;MRPL22;MRPS18B;MRPS18A;MRPS9;MALSU1;MRPS33;ERAL1;MRPL19;MRPL1;MT-TV;MRPL48;MRPS31;MRPL45;MRPL34;MRPS27;MRPL24;MRPL43;MT-TM;MRPS17;MT-TS2;MRPL40	R-HSA-9937383	Mitochondrial ribosome-associated quality control
R-HSA-68949 :: Orc1 removal from chromatin	1.17652755263322e-18	4.69140361612496e-17	1.11466447751729	0.768773634787382	3.11318396878317	57	PSMC4;PSMD11;PSMD2;PSMB5;PSMA7;PSMA3;PSMB3;PSMA4;PSMB6;PSMD1;PSMB2;PSMB1;PSMA5;CCNA2;CDC6;PSMD6;CUL1;ORC1;PSMD13;PSMC1;PSMC3;PSMC6;MCM5;PSMA1;PSMD3;PSMD7;ADRM1;PSMD14;MCM2;MCM7;MCM4;PSMD8;PSMC5;PSMD12;PSMB7;ORC6;PSMB4;SKP2;MCM6;MCM3;CDT1;UBA52;PSMC2	R-HSA-68949	Orc1 removal from chromatin
R-HSA-162909 :: Host Interactions of HIV factors	1.6681793291609e-18	6.45029340608882e-17	1.11466447751729	0.628430311004379	2.89714215302887	113	AP2S1;PSMC4;PSMD11;SLC25A5;PSMD2;PSMB5;PSMA7;PSMA3;PSMB3;PSMA4;PSMB6;PSMD1;PPIA;RCC1;PSMB2;PSMB1;PSMA5;PSMD6;RAN;LCK;AP1S3;RAC1;PSMD13;RANGAP1;PSMC1;PSMC3;PSMC6;NUP210;PSMA1;PSMD3;POM121;NPM1;PSMD7;ADRM1;PSMD14;AP1B1;CD28;RANBP1;SEC13;AP2M1;NUP50;PSMD8;NUP88;PSMC5;PSMD12;PSMB7;CD247;PSMB4;HMGA1;KPNB1;APOBEC3G;RAE1;UBA52;PSMC2;ARF1;AP1M1;PSMA6;NDC1;DOCK2;PACS1;SEH1L;NUP107;NUP85;HLA-A;NUP188;AP1M2;AAAS;B2M;NUP205;RBX1;AP1G1;NUP155;NUP37;NUP62;NUP93;NUP160;CDK9;NUP98;ATP6V1H;BANF1	R-HSA-162909	Host Interactions of HIV factors
R-HSA-2871837 :: FCERI mediated NF-kB activation	1.79532851286315e-18	6.73776230121581e-17	1.10533657731401	0.725791581586646	3.02496079637459	69	PSMC4;PSMD11;PSMD2;PSMB5;PSMA7;PSMA3;PRKCQ;LYN;PSMB3;PSMA4;PSMB6;PSMD1;FBXW11;PSMB2;PSMB1;PSMA5;PSMD6;CUL1;RASGRP1;NFKB1;PSMD13;PSMC1;PSMC3;PSMC6;PSMA1;PSMD3;PSMD7;UBE2D2;ADRM1;PSMD14;BCL10;UBE2N;CARD11;UBE2D1;PSMD8;PSMC5;RASGRP2;PSMD12;PSMB7;PSMB4;UBA52;MALT1;PSMC2;NFKBIA;PSMA6;CHUK;RELA	R-HSA-2871837	FCERI mediated NF-kB activation
R-HSA-174113 :: SCF-beta-TrCP mediated degradation of Emi1	1.95618174530426e-18	7.13167973430925e-17	1.10533657731401	0.820817957841297	3.05144214854722	41	PSMC4;PSMD11;PSMD2;PSMB5;PSMA7;PSMA3;PSMB3;PSMA4;PSMB6;PSMD1;PSMB2;PSMB1;PSMA5;PSMD6;CUL1;PSMD13;PSMC1;PSMC3;PSMC6;PSMA1;CDC20;PSMD3;PSMD7;ADRM1;PSMD14;PSMD8;PSMC5;PSMD12;PSMB7;FZR1;PSMB4;UBA52;PSMC2;FBXO5;PSMA6	R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1
R-HSA-5389840 :: Mitochondrial translation elongation	2.59991549498609e-18	9.21525603222847e-17	1.10533657731401	0.649778275575138	2.92802657762292	102	MRPS7;MRPS12;MRPS11;AURKAIP1;MRPS15;MRPL51;TUFM;MRPL37;MRPS16;MRPL10;GADD45GIP1;MRPL27;OXA1L;MRPL28;MRPL32;MRPL47;MRPL35;MRPS22;MRPL15;MRPL20;MRPL11;MRPL36;MRPL4;MRPS10;MRPL3;MRPL13;MRPL21;MRPS5;MRPL52;MRPS2;MRPS6;MRPL16;MRPL17;DAP3;MRPL55;TSFM;MRPS34;MRPL41;MRPS21;MRPL14;MRPL54;MRPL18;CHCHD1;MRPL49;MRPS35;MRPS25;MT-CO2;MRPL23;MRPL12;MRPS26;MRPL57;MRPL2;MRPL39;MRPS23;MRPL46;MRPL22;MRPS18B;MRPS18A;MRPS9;MRPS33;ERAL1;MRPL19;MRPL1;MT-TV;GFM1;MT-ND6;MT-ATP8;MRPL48;MRPS31;MRPL45;MRPL34;MRPS27;MRPL24;MRPL43;MRPS17	R-HSA-5389840	Mitochondrial translation elongation
R-HSA-69275 :: G2/M Transition	3.14713720777086e-18	1.05677554660937e-16	1.10533657731401	0.552457967147635	2.69371599076033	178	PSMC4;PSMD11;PSMD2;TUBG1;PSMB5;TUBA1C;PSMA7;PSMA3;MYBL2;TUBG2;CCNB1;CDC25A;TUBB6;CDC25B;FKBPL;PSMB3;PSMA4;PSMB6;PSMD1;FOXM1;FBXW11;AURKA;PSMB2;PSMB1;PSMA5;CCNA2;PKMYT1;PLK1;PSMD6;CUL1;PSMD13;TICRR;CCNB2;PSMC1;PSMC3;PSMC6;TPX2;PSMA1;CDK1;PSMD3;PSMD7;ADRM1;BORA;PSMD14;DYNLL1;PSMD8;ACTR1A;PSMC5;HJURP;PSMD12;PSMB7;SSNA1;CKAP5;TUBB2A;HAUS1;DCTN2;PPP2CA;FZR1;YWHAE;PSMB4;NEK2;CENPF;YWHAG;MAPRE1;GTSE1;CEP131;CETN2;UBA52;PPP2R1B;CDC25C;PSMC2;PPP2R1A;CEP78;CDKN1A;TUBGCP2;LCMT1;HMMR;CSNK1E;CEP152;PSMA6;CEP164;PLK4;MZT2A;LIN54;PPP2R2A;PPP1CB;CDK7;TUBGCP5;RAB8A;HAUS8;HAUS5	R-HSA-69275	G2/M Transition
R-HSA-72203 :: Processing of Capped Intron-Containing Pre-mRNA	3.11987048208689e-18	1.05677554660937e-16	1.10533657731401	0.476062568022344	2.42613496354947	287	DDX41;EIF4A3;SRSF9;CCAR1;PPP1CA;YBX1;POLR2L;EIF4E;RBBP6;SNRPG;ALYREF;PPIL1;POLR2E;POLR2H;DDX39A;NUP210;HNRNPL;POM121;U2AF2;SNRPC;LSM4;PTBP1;SNRPD3;HNRNPA2B1;SRSF1;WTAP;SEC13;SF3B5;NUP50;UBL5;HSPA8;NUP88;LSM7;HNRNPM;GTF2F1;EFTUD2;PRPF31;SNRNP25;THOC3;SNRPF;CPSF3;SNRPD1;THOC6;SNRPB;PPIH;PLRG1;BUD31;PRCC;XRN2;NXT1;RAE1;UBA52;SNRPA;POLR2G;CSTF2;DDX5;PPIL2;LSM5;HNRNPC;CPSF2;SF3B4;NDC1;SF3A3;SRSF2;SRSF6;PRPF4;HNRNPH2;HNRNPK;RNU11;DDX23;MAGOH;SEH1L;RBM10;CPSF4;PRPF40A;TRA2B;SNRNP40;THOC7;NUP107;SF3B6;SRRT;SNU13;PPP1CB;SUGP1;NUP85;TXNL4A;DHX9;LSM2;RBM22;DNAJC8;PHF5A;NCBP2;NUP188;AAAS;FAM50A;NXF1;PUF60;AQR;POLR2C;SNRPB2;NUP205;SNRPE;RBM17;PAPOLA;RBM42;HNRNPA1;RNU12;TCERG1;HNRNPF;NUP155;CWC15;PABPN1;RBM39;NUP37;CTNNBL1;POLR2J;SNRPD2;RBM25;CLP1;NUP62;NUP93;SNRPA1;SRSF7;DDX46;SRSF10;ISY1;NUP160;ZMAT2;NUP98;POLR2B;FAM32A;PQBP1;HNRNPU;THOC5;SF1;GLE1;BCAS2;RNPS1;NUP153;HNRNPH1;CWC25;HNRNPR;USP39;PCBP1;IK;SNIP1	R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA
R-HSA-176409 :: APC/C:Cdc20 mediated degradation of mitotic proteins	4.41790678829803e-18	1.44544847740213e-16	1.0959292864312	0.743657832628352	3.03845389067218	62	PSMC4;PSMD11;PSMD2;PSMB5;PSMA7;PSMA3;CCNB1;ANAPC7;PSMB3;PSMA4;PSMB6;PSMD1;PSMB2;PSMB1;PSMA5;PTTG1;CCNA2;PSMD6;PSMD13;PSMC1;PSMC3;PSMC6;PSMA1;UBE2E1;CDC20;CDK1;PSMD3;PSMD7;MAD2L1;ADRM1;UBE2S;PSMD14;UBE2C;UBE2D1;PSMD8;PSMC5;PSMD12;PSMB7;PSMB4;NEK2;BUB1B;UBA52;ANAPC11;PSMC2;ANAPC5;PSMA6	R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins
R-HSA-5419276 :: Mitochondrial translation termination	5.1487350845741e-18	1.64244649197914e-16	1.0959292864312	0.642316459132126	2.89609922674915	103	MRPS7;MRPS12;MRPS11;AURKAIP1;MRPS15;MRPL51;MRPL37;MRPS16;MRPL10;GADD45GIP1;MRPL27;OXA1L;MRPL28;MRPL32;MRPL47;MRPL35;MRPS22;MRPL15;MRPL20;MRPL11;MRPL36;MRPL4;MRPS10;MRPL3;MRPL13;MRRF;MRPL21;MRPS5;MRPL52;MRPS2;MRPS6;MRPL16;MRPL17;DAP3;MRPL55;MRPS34;MRPL41;MRPS21;MRPL14;MRPL54;MRPL18;CHCHD1;MRPL49;MRPS35;MRPS25;MT-CO2;MRPL23;MRPL12;MRPS26;MRPL57;MRPL2;MRPL39;MRPS23;MRPL46;MRPL22;MRPS18B;MRPS18A;MRPS9;MRPS33;ERAL1;MRPL19;MRPL1;MT-TV;MT-ND6;MT-ATP8;MRPL48;MRPS31;MRPL45;MRPL34;MRPS27;MRPL24;MRPL43;MRPS17	R-HSA-5419276	Mitochondrial translation termination
R-HSA-5368286 :: Mitochondrial translation initiation	5.70490005616012e-18	1.77547621260008e-16	1.0959292864312	0.647074352833513	2.91584217880733	102	MRPS7;MRPS12;MRPS11;MTIF2;AURKAIP1;MRPS15;MRPL51;MRPL37;MRPS16;MRPL10;GADD45GIP1;MRPL27;OXA1L;MRPL28;MRPL32;MRPL47;MRPL35;MRPS22;MRPL15;MRPL20;MRPL11;MRPL36;MRPL4;MRPS10;MRPL3;MRPL13;MTFMT;MRPL21;MRPS5;MRPL52;MRPS2;MRPS6;MRPL16;MRPL17;DAP3;MRPL55;MRPS34;MRPL41;MRPS21;MRPL14;MRPL54;MRPL18;CHCHD1;MRPL49;MRPS35;MRPS25;MT-CO2;MRPL23;MRPL12;MRPS26;MRPL57;MRPL2;MRPL39;MRPS23;MRPL46;MRPL22;MRPS18B;MRPS18A;MRPS9;MRPS33;ERAL1;MRPL19;MRPL1;MT-TV;MT-ND6;MT-ATP8;MRPL48;MRPS31;MRPL45;MRPL34;MRPS27;MRPL24;MRPL43;MRPS17	R-HSA-5368286	Mitochondrial translation initiation
R-HSA-179419 :: APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	8.36669060681761e-18	2.54188028911887e-16	1.0864405425825	0.738543009091457	3.00487770204757	60	PSMC4;PSMD11;PSMD2;PSMB5;PSMA7;PSMA3;ANAPC7;PSMB3;PSMA4;PSMB6;PSMD1;PSMB2;PSMB1;PSMA5;CCNA2;PSMD6;PSMD13;PSMC1;PSMC3;PSMC6;PSMA1;UBE2E1;CDC20;CDK1;PSMD3;PSMD7;MAD2L1;ADRM1;UBE2S;PSMD14;UBE2C;UBE2D1;PSMD8;PSMC5;PSMD12;PSMB7;PSMB4;NEK2;BUB1B;UBA52;ANAPC11;PSMC2;ANAPC5;PSMA6	R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint
R-HSA-9020702 :: Interleukin-1 signaling	8.77302201084435e-18	2.60334327577614e-16	1.0864405425825	0.640017916076965	2.86016938556939	100	NOD2;TNIP2;NLRX1;PSMC4;PSMD11;PSMD2;NFKBIB;PSMB5;IRAK1;PSMA7;PSMA3;PSMB3;PSMA4;TOLLIP;PSMB6;PSMD1;S100A12;FBXW11;PSMB2;PSMB1;PSMA5;MYD88;PSMD6;N4BP1;CUL1;NKIRAS2;IRAK3;NFKB1;IRAK2;PSMD13;PSMC1;PSMC3;PSMC6;PSMA1;PSMD3;PSMD7;ADRM1;PSMD14;CASP8;IL1B;UBE2N;PSMD8;PSMC5;PSMD12;PSMB7;PSMB4;IL1RN;USP18;UBA52;PSMC2;MAP2K1;NFKBIA;PSMA6;CHUK;NFKB2;RELA	R-HSA-9020702	Interleukin-1 signaling
